ISO3Code,Age,Pop2020,Sex
TKM,15,244979,Male
UGA,15,2636412,Male
UKR,15,1021056,Male
MKD,15,62365,Male
EGY,15,4475741,Male
GBR,15,1880611,Male
TZA,15,3242031,Male
USA,15,10834321,Male
BFA,15,1175924,Male
URY,15,125373,Male
UZB,15,1296217,Male
VEN,15,1275233,Male
WSM,15,10015,Male
YEM,15,1627521,Male
ZMB,15,1062327,Male
AFG,20,2017279,Male
ALB,20,117374,Male
DZA,20,1531025,Male
AGO,20,1424241,Male
ATG,20,3827,Male
AZE,20,377968,Male
ARG,20,1762738,Male
AUS,20,811222,Male
AUT,20,263261,Male
BHS,20,16718,Male
BHR,20,52816,Male
BGD,20,7742470,Male
ARM,20,92927,Male
BRB,20,9539,Male
BEL,20,337762,Male
BTN,20,39586,Male
BOL,20,541104,Male
BIH,20,111549,Male
BWA,20,102793,Male
BRA,20,8685557,Male
BLZ,20,19610,Male
SLB,20,31786,Male
BRN,20,18502,Male
BGR,20,154940,Male
MMR,20,2366526,Male
BDI,20,519132,Male
BLR,20,218608,Male
KHM,20,773818,Male
CMR,20,1213879,Male
CAN,20,1208233,Male
CPV,20,23375,Male
CAF,20,241758,Male
LKA,20,742888,Male
TCD,20,769725,Male
CHL,20,712076,Male
CHN,20,46273865,Male
COL,20,2246568,Male
COM,20,40399,Male
COG,20,238869,Male
COD,20,3869120,Male
CRI,20,204063,Male
HRV,20,121093,Male
CUB,20,360184,Male
CYP,20,49613,Male
CZE,20,241192,Male
BEN,20,563264,Male
DNK,20,191772,Male
DOM,20,477213,Male
ECU,20,795841,Male
SLV,20,310848,Male
GNQ,20,80369,Male
ETH,20,5930683,Male
ERI,20,143318,Male
EST,20,29565,Male
FJI,20,36660,Male
FIN,20,160648,Male
FRA,20,1868952,Male
DJI,20,48910,Male
GAB,20,90290,Male
GEO,20,123191,Male
GMB,20,113152,Male
PSE,20,253198,Male
DEU,20,2382496,Male
GHA,20,1462450,Male
KIR,20,5467,Male
GRC,20,270450,Male
GRD,20,4406,Male
GTM,20,913169,Male
GIN,20,659751,Male
GUY,20,40358,Male
HTI,20,528825,Male
HND,20,515875,Male
HUN,20,265562,Male
ISL,20,11349,Male
IND,20,64865811,Male
IDN,20,11625762,Male
IRN,20,2801162,Male
IRQ,20,1941425,Male
IRL,20,146666,Male
ISR,20,320121,Male
ITA,20,1526577,Male
CIV,20,1264223,Male
JAM,20,133044,Male
JPN,20,3075580,Male
KAZ,20,563709,Male
JOR,20,474134,Male
KEN,20,2619202,Male
PRK,20,993029,Male
KOR,20,1683129,Male
KWT,20,113361,Male
KGZ,20,261997,Male
LAO,20,348860,Male
LBN,20,294138,Male
LSO,20,102782,Male
LVA,20,36159,Male
LBR,20,233827,Male
LBY,20,275749,Male
LTU,20,68453,Male
LUX,20,20581,Male
MDG,20,1334852,Male
MWI,20,913937,Male
MYS,20,1473764,Male
MDV,20,36109,Male
MLI,20,896033,Male
MLT,20,12914,Male
MRT,20,210838,Male
MUS,20,47498,Male
MEX,20,5505161,Male
MNG,20,114926,Male
MDA,20,123090,Male
MNE,20,21474,Male
MAR,20,1465622,Male
MOZ,20,1439343,Male
OMN,20,200348,Male
NAM,20,120640,Male
NPL,20,1536298,Male
NLD,20,522344,Male
VUT,20,13187,Male
NZL,20,166357,Male
NIC,20,300937,Male
NER,20,1063033,Male
NGA,20,9170281,Male
NOR,20,182417,Male
FSM,20,6007,Male
PAK,20,10741968,Male
PAN,20,176589,Male
PNG,20,430132,Male
PRY,20,346443,Male
PER,20,1208975,Male
PHL,20,5191755,Male
POL,20,995319,Male
PRT,20,269946,Male
GNB,20,89633,Male
TLS,20,65832,Male
QAT,20,189302,Male
ROU,20,522529,Male
RUS,20,3373933,Male
RWA,20,586489,Male
LCA,20,7919,Male
VCT,20,4743,Male
STP,20,9450,Male
SAU,20,1228060,Male
SEN,20,759440,Male
SRB,20,273103,Male
SYC,20,3269,Male
SLE,20,378242,Male
SGP,20,219320,Male
SVK,20,149025,Male
VNM,20,3500183,Male
SVN,20,49861,Male
SOM,20,768307,Male
ZAF,20,2476821,Male
ZWE,20,672142,Male
ESP,20,1154966,Male
SSD,20,534100,Male
SDN,20,2101084,Male
SUR,20,25223,Male
SWZ,20,58758,Male
SWE,20,280047,Male
CHE,20,246246,Male
SYR,20,818343,Male
TJK,20,425447,Male
THA,20,2449911,Male
TGO,20,373141,Male
TON,20,5048,Male
TTO,20,43277,Male
ARE,20,487250,Male
TUN,20,426108,Male
TUR,20,3449266,Male
TKM,20,233163,Male
UGA,20,2123674,Male
UKR,20,1100799,Male
MKD,20,67055,Male
EGY,20,4311277,Male
GBR,20,2072674,Male
TZA,20,2640504,Male
USA,20,11322732,Male
BFA,20,974970,Male
URY,20,129196,Male
UZB,20,1419687,Male
VEN,20,1054724,Male
WSM,20,8774,Male
YEM,20,1482136,Male
ZMB,20,866795,Male
AFG,25,1610796,Male
ALB,25,129317,Male
DZA,25,1812011,Male
AGO,25,1192393,Male
ATG,25,3643,Male
AZE,25,450732,Male
ARG,25,1775210,Male
AUS,25,909705,Male
AUT,25,312066,Male
BHS,25,16567,Male
BHR,25,146431,Male
BGD,25,7257687,Male
ARM,25,111248,Male
BRB,25,9407,Male
BEL,25,372158,Male
BTN,25,43615,Male
BOL,25,492994,Male
BIH,25,95996,Male
BWA,25,98690,Male
BRA,25,8534004,Male
BLZ,25,18097,Male
SLB,25,26248,Male
BRN,25,18046,Male
BGR,25,201794,Male
MMR,25,2170481,Male
BDI,25,488832,Male
BLR,25,333729,Male
KHM,25,809446,Male
CMR,25,1067009,Male
CAN,25,1389541,Male
CPV,25,26677,Male
CAF,25,178714,Male
LKA,25,674562,Male
TCD,25,623114,Male
CHL,25,808869,Male
CHN,25,51522843,Male
COL,25,2235008,Male
COM,25,36124,Male
COG,25,199449,Male
COD,25,3216124,Male
CRI,25,215602,Male
HRV,25,120600,Male
CUB,25,372479,Male
CYP,25,51892,Male
CZE,25,323510,Male
BEN,25,474966,Male
DNK,25,205131,Male
DOM,25,458494,Male
ECU,25,741930,Male
SLV,25,275904,Male
GNQ,25,92164,Male
ETH,25,4889739,Male
ERI,25,144383,Male
EST,25,46271,Male
FJI,25,35589,Male
FIN,25,183691,Male
FRA,25,1822073,Male
DJI,25,46883,Male
GAB,25,95115,Male
GEO,25,135421,Male
GMB,25,98920,Male
PSE,25,237804,Male
DEU,25,2521798,Male
GHA,25,1298561,Male
KIR,25,4844,Male
GRC,25,276779,Male
GRD,25,4843,Male
GTM,25,806637,Male
GIN,25,530336,Male
GUY,25,34806,Male
HTI,25,482935,Male
HND,25,450954,Male
HUN,25,323916,Male
ISL,25,13158,Male
IND,25,62039339,Male
IDN,25,10640126,Male
IRN,25,3382446,Male
IRQ,25,1718989,Male
IRL,25,141198,Male
ISR,25,293130,Male
ITA,25,1625230,Male
CIV,25,1056579,Male
JAM,25,129067,Male
JPN,25,3151556,Male
KAZ,25,740054,Male
JOR,25,434685,Male
KEN,25,2167181,Male
PRK,25,1010436,Male
KOR,25,1870859,Male
KWT,25,148359,Male
KGZ,25,288994,Male
LAO,25,336795,Male
LBN,25,280101,Male
LSO,25,96776,Male
LVA,25,61295,Male
LBR,25,189883,Male
LBY,25,278771,Male
LTU,25,95967,Male
LUX,25,23626,Male
MDG,25,1107606,Male
MWI,25,756656,Male
MYS,25,1493496,Male
MDV,25,68578,Male
MLI,25,715541,Male
MLT,25,15744,Male
MRT,25,188330,Male
MUS,25,51611,Male
MEX,25,5384130,Male
MNG,25,136454,Male
MDA,25,167765,Male
MNE,25,22348,Male
MAR,25,1521676,Male
MOZ,25,1171134,Male
OMN,25,579658,Male
NAM,25,111871,Male
NPL,25,1135023,Male
NLD,25,548471,Male
VUT,25,11719,Male
NZL,25,178375,Male
NIC,25,294425,Male
NER,25,830858,Male
NGA,25,7660610,Male
NOR,25,192462,Male
FSM,25,5594,Male
PAK,25,9820991,Male
PAN,25,165802,Male
PNG,25,367562,Male
PRY,25,328301,Male
PER,25,1361349,Male
PHL,25,4807611,Male
POL,25,1263507,Male
PRT,25,262895,Male
GNB,25,78806,Male
TLS,25,58282,Male
QAT,25,406816,Male
ROU,25,562625,Male
RUS,25,4575841,Male
RWA,25,502608,Male
LCA,25,8486,Male
VCT,25,4160,Male
STP,25,7563,Male
SAU,25,1663792,Male
SEN,25,640554,Male
SRB,25,295508,Male
SYC,25,3717,Male
SLE,25,328581,Male
SGP,25,238248,Male
SVK,25,186908,Male
VNM,25,4363621,Male
SVN,25,55915,Male
SOM,25,577039,Male
ZAF,25,2628636,Male
ZWE,25,503568,Male
ESP,25,1204153,Male
SSD,25,451174,Male
SDN,25,1747912,Male
SUR,25,23975,Male
SWZ,25,51750,Male
SWE,25,374455,Male
CHE,25,281460,Male
SYR,25,766449,Male
TJK,25,412512,Male
THA,25,2427195,Male
TGO,25,316365,Male
TON,25,3707,Male
TTO,25,48974,Male
ARE,25,1082433,Male
TUN,25,456673,Male
TUR,25,3244671,Male
TKM,25,276035,Male
UGA,25,1713437,Male
UKR,25,1408741,Male
MKD,25,78303,Male
EGY,25,4096307,Male
GBR,25,2275138,Male
TZA,25,2294680,Male
USA,25,12144455,Male
BFA,25,801871,Male
URY,25,130680,Male
UZB,25,1616005,Male
VEN,25,1003451,Male
WSM,25,7872,Male
YEM,25,1419189,Male
ZMB,25,703692,Male
AFG,30,1299121,Male
ALB,30,122633,Male
DZA,30,1877520,Male
AGO,30,999332,Male
ATG,30,3375,Male
AZE,30,465572,Male
ARG,30,1658744,Male
AUS,30,939585,Male
AUT,30,315827,Male
BHS,30,13846,Male
BHR,30,220224,Male
BGD,30,6778960,Male
ARM,30,126226,Male
BRB,30,9015,Male
BEL,30,375267,Male
BTN,30,41173,Male
BOL,30,438428,Male
BIH,30,110800,Male
BWA,30,89772,Male
BRA,30,8571684,Male
BLZ,30,15648,Male
SLB,30,21129,Male
BRN,30,20311,Male
BGR,30,247927,Male
MMR,30,2011880,Male
BDI,30,432923,Male
BLR,30,416816,Male
KHM,30,602128,Male
CMR,30,930610,Male
CAN,30,1315956,Male
CPV,30,27733,Male
CAF,30,138721,Male
LKA,30,623281,Male
TCD,30,495761,Male
CHL,30,785253,Male
CHN,30,66443228,Male
COL,30,2032111,Male
COM,30,32215,Male
COG,30,177197,Male
COD,30,2659811,Male
CRI,30,217910,Male
HRV,30,130772,Male
CUB,30,423331,Male
CYP,30,49887,Male
CZE,30,367890,Male
BEN,30,391841,Male
DNK,30,180830,Male
DOM,30,409657,Male
ECU,30,684119,Male
SLV,30,214396,Male
GNQ,30,91086,Male
ETH,30,3761349,Male
ERI,30,135279,Male
EST,30,53711,Male
FJI,30,34305,Male
FIN,30,178959,Male
FRA,30,1931949,Male
DJI,30,45168,Male
GAB,30,95903,Male
GEO,30,144000,Male
GMB,30,78498,Male
PSE,30,188136,Male
DEU,30,2822844,Male
GHA,30,1158508,Male
KIR,30,4364,Male
GRC,30,310198,Male
GRD,30,4787,Male
GTM,30,666771,Male
GIN,30,398448,Male
GUY,30,22081,Male
HTI,30,444936,Male
HND,30,394116,Male
HUN,30,312996,Male
ISL,30,11850,Male
IND,30,58874888,Male
IDN,30,9955229,Male
IRN,30,4211840,Male
IRQ,30,1492575,Male
IRL,30,154931,Male
ISR,30,285404,Male
ITA,30,1702976,Male
CIV,30,867101,Male
JAM,30,117460,Male
JPN,30,3475526,Male
KAZ,30,815061,Male
JOR,30,393062,Male
KEN,30,1992648,Male
PRK,30,939547,Male
KOR,30,1733487,Male
KWT,30,226455,Male
KGZ,30,284861,Male
LAO,30,298072,Male
LBN,30,239805,Male
LSO,30,90607,Male
LVA,30,72749,Male
LBR,30,167817,Male
LBY,30,292656,Male
LTU,30,96833,Male
LUX,30,24642,Male
MDG,30,913174,Male
MWI,30,629760,Male
MYS,30,1512767,Male
MDV,30,60470,Male
MLI,30,583496,Male
MLT,30,17114,Male
MRT,30,169259,Male
MUS,30,44292,Male
MEX,30,4748412,Male
MNG,30,154283,Male
MDA,30,212169,Male
MNE,30,21820,Male
MAR,30,1418440,Male
MOZ,30,959782,Male
OMN,30,668869,Male
NAM,30,96336,Male
NPL,30,776203,Male
NLD,30,545558,Male
VUT,30,10958,Male
NZL,30,161465,Male
NIC,30,273325,Male
NER,30,624978,Male
NGA,30,6613972,Male
NOR,30,192415,Male
FSM,30,4352,Male
PAK,30,8597168,Male
PAN,30,159313,Male
PNG,30,325449,Male
PRY,30,303627,Male
PER,30,1372968,Male
PHL,30,4166778,Male
POL,30,1470157,Male
PRT,30,273726,Male
GNB,30,66994,Male
TLS,30,45340,Male
QAT,30,401068,Male
ROU,30,729163,Male
RUS,30,6300711,Male
RWA,30,484832,Male
LCA,30,7001,Male
VCT,30,4027,Male
STP,30,7102,Male
SAU,30,2020910,Male
SEN,30,531253,Male
SRB,30,317848,Male
SYC,30,3872,Male
SLE,30,281481,Male
SGP,30,230476,Male
SVK,30,209575,Male
VNM,30,4278909,Male
SVN,30,69516,Male
SOM,30,430402,Male
ZAF,30,2710031,Male
ZWE,30,430306,Male
ESP,30,1316047,Male
SSD,30,371741,Male
SDN,30,1393965,Male
SUR,30,22065,Male
SWZ,30,38083,Male
SWE,30,352981,Male
CHE,30,301576,Male
SYR,30,771492,Male
TJK,30,391557,Male
THA,30,2231722,Male
TGO,30,283604,Male
TON,30,2889,Male
TTO,30,58775,Male
ARE,30,1321938,Male
TUN,30,449414,Male
TUR,30,3218521,Male
TKM,30,262120,Male
UGA,30,1365364,Male
UKR,30,1824887,Male
MKD,30,82946,Male
EGY,30,4065995,Male
GBR,30,2361054,Male
TZA,30,1946604,Male
USA,30,11702514,Male
BFA,30,662313,Male
URY,30,120774,Male
UZB,30,1523580,Male
VEN,30,1008211,Male
WSM,30,6200,Male
YEM,30,1173529,Male
ZMB,30,581647,Male
AFG,35,1068167,Male
ALB,35,90658,Male
DZA,35,1782775,Male
AGO,35,808851,Male
ATG,35,3306,Male
AZE,35,412182,Male
ARG,35,1550297,Male
AUS,35,921591,Male
AUT,35,314619,Male
BHS,35,13070,Male
BHR,35,160056,Male
BGD,35,6271177,Male
ARM,35,108316,Male
BRB,35,9274,Male
BEL,35,378626,Male
BTN,35,34365,Male
BOL,35,385058,Male
BIH,35,123104,Male
BWA,35,83269,Male
BRA,35,8593722,Male
BLZ,35,13243,Male
SLB,35,18996,Male
BRN,35,20641,Male
BGR,35,248310,Male
MMR,35,1925362,Male
BDI,35,328904,Male
BLR,35,360742,Male
KHM,35,796606,Male
CMR,35,770292,Male
CAN,35,1321892,Male
CPV,35,24183,Male
CAF,35,111897,Male
LKA,35,681648,Male
TCD,35,390868,Male
CHL,35,707035,Male
CHN,35,51345507,Male
COL,35,1850248,Male
COM,35,27102,Male
COG,35,162940,Male
COD,35,2195945,Male
CRI,35,199003,Male
HRV,35,143289,Male
CUB,35,351949,Male
CYP,35,45302,Male
CZE,35,392270,Male
BEN,35,322734,Male
DNK,35,159302,Male
DOM,35,372387,Male
ECU,35,614345,Male
SLV,35,178192,Male
GNQ,35,65910,Male
ETH,35,3091148,Male
ERI,35,95791,Male
EST,35,47532,Male
FJI,35,34883,Male
FIN,35,184782,Male
FRA,35,1995352,Male
DJI,35,38975,Male
GAB,35,84873,Male
GEO,35,135616,Male
GMB,35,58773,Male
PSE,35,149720,Male
DEU,35,2774455,Male
GHA,35,979065,Male
KIR,35,3591,Male
GRC,35,376988,Male
GRD,35,4442,Male
GTM,35,567574,Male
GIN,35,291650,Male
GUY,35,24489,Male
HTI,35,403546,Male
HND,35,342453,Male
HUN,35,325171,Male
ISL,35,12041,Male
IND,35,53993918,Male
IDN,35,10590213,Male
IRN,35,4120405,Male
IRQ,35,1262099,Male
IRL,35,186925,Male
ISR,35,278739,Male
ITA,35,1824273,Male
CIV,35,716085,Male
JAM,35,102582,Male
JPN,35,3918085,Male
KAZ,35,666207,Male
JOR,35,363013,Male
KEN,35,1704425,Male
PRK,35,906834,Male
KOR,35,1974613,Male
KWT,35,326227,Male
KGZ,35,222020,Male
LAO,35,247306,Male
LBN,35,228624,Male
LSO,35,80767,Male
LVA,35,61417,Male
LBR,35,148500,Male
LBY,35,290091,Male
LTU,35,78184,Male
LUX,35,24662,Male
MDG,35,770524,Male
MWI,35,483574,Male
MYS,35,1435436,Male
MDV,35,35546,Male
MLI,35,493552,Male
MLT,35,16845,Male
MRT,35,144363,Male
MUS,35,43654,Male
MEX,35,4343789,Male
MNG,35,128521,Male
MDA,35,180714,Male
MNE,35,23120,Male
MAR,35,1321046,Male
MOZ,35,778716,Male
OMN,35,411483,Male
NAM,35,77504,Male
NPL,35,603766,Male
NLD,35,515170,Male
VUT,35,8871,Male
NZL,35,141357,Male
NIC,35,246411,Male
NER,35,453448,Male
NGA,35,5745353,Male
NOR,35,187073,Male
FSM,35,3427,Male
PAK,35,7144302,Male
PAN,35,151560,Male
PNG,35,298330,Male
PRY,35,262782,Male
PER,35,1309074,Male
PHL,35,3644549,Male
POL,35,1646565,Male
PRT,35,317603,Male
GNB,35,55196,Male
TLS,35,35045,Male
QAT,35,263944,Male
ROU,35,613306,Male
RUS,35,5911074,Male
RWA,35,390344,Male
LCA,35,6846,Male
VCT,35,3803,Male
STP,35,6343,Male
SAU,35,2209618,Male
SEN,35,437493,Male
SRB,35,301977,Male
SYC,35,4079,Male
SLE,35,236247,Male
SGP,35,237814,Male
SVK,35,224432,Male
VNM,35,3915663,Male
SVN,35,78345,Male
SOM,35,327158,Male
ZAF,35,2403602,Male
ZWE,35,388501,Male
ESP,35,1636394,Male
SSD,35,294345,Male
SDN,35,1172941,Male
SUR,35,19815,Male
SWZ,35,34038,Male
SWE,35,320963,Male
CHE,35,312034,Male
SYR,35,686020,Male
TJK,35,302351,Male
THA,35,2361773,Male
TGO,35,247805,Male
TON,35,2773,Male
TTO,35,62801,Male
ARE,35,966919,Male
TUN,35,485205,Male
TUR,35,3188251,Male
TKM,35,213450,Male
UGA,35,1077750,Male
UKR,35,1828869,Male
MKD,35,84120,Male
EGY,35,3621128,Male
GBR,35,2279836,Male
TZA,35,1624465,Male
USA,35,10858871,Male
BFA,35,551155,Male
URY,35,110535,Male
UZB,35,1264608,Male
VEN,35,952682,Male
WSM,35,5368,Male
YEM,35,908535,Male
ZMB,35,484587,Male
AFG,40,868020,Male
ALB,40,75896,Male
DZA,40,1511220,Male
AGO,40,645763,Male
ATG,40,3209,Male
AZE,40,327657,Male
ARG,40,1518156,Male
AUS,40,810368,Male
AUT,40,284438,Male
BHS,40,13237,Male
BHR,40,101279,Male
BGD,40,5553520,Male
ARM,40,86905,Male
BRB,40,9220,Male
BEL,40,381481,Male
BTN,40,27926,Male
BOL,40,333313,Male
BIH,40,111798,Male
BWA,40,69073,Male
BRA,40,7704528,Male
BLZ,40,11077,Male
SLB,40,18015,Male
BRN,40,18729,Male
BGR,40,275301,Male
MMR,40,1801758,Male
BDI,40,219323,Male
BLR,40,320970,Male
KHM,40,293031,Male
CMR,40,602489,Male
CAN,40,1224232,Male
CPV,40,18883,Male
CAF,40,90228,Male
LKA,40,730689,Male
TCD,40,305919,Male
CHL,40,663019,Male
CHN,40,49289359,Male
COL,40,1647786,Male
COM,40,21440,Male
COG,40,146597,Male
COD,40,1796455,Male
CRI,40,174231,Male
HRV,40,146275,Male
CUB,40,312681,Male
CYP,40,42313,Male
CZE,40,477370,Male
BEN,40,265072,Male
DNK,40,180646,Male
DOM,40,331702,Male
ECU,40,544919,Male
SLV,40,164893,Male
GNQ,40,41844,Male
ETH,40,2445523,Male
ERI,40,68861,Male
EST,40,45678,Male
FJI,40,29456,Male
FIN,40,176944,Male
FRA,40,1943640,Male
DJI,40,35331,Male
GAB,40,70585,Male
GEO,40,128334,Male
GMB,40,46492,Male
PSE,40,125552,Male
DEU,40,2551802,Male
GHA,40,822527,Male
KIR,40,2973,Male
GRC,40,396607,Male
GRD,40,3296,Male
GTM,40,447097,Male
GIN,40,215946,Male
GUY,40,22595,Male
HTI,40,302438,Male
HND,40,285262,Male
HUN,40,409741,Male
ISL,40,10982,Male
IND,40,46631243,Male
IDN,40,9893522,Male
IRN,40,3270956,Male
IRQ,40,1088847,Male
IRL,40,192610,Male
ISR,40,270334,Male
ITA,40,2092329,Male
CIV,40,600802,Male
JAM,40,84021,Male
JPN,40,4307199,Male
KAZ,40,581180,Male
JOR,40,311307,Male
KEN,40,1362401,Male
PRK,40,784832,Male
KOR,40,2015813,Male
KWT,40,340377,Male
KGZ,40,178983,Male
LAO,40,207919,Male
LBN,40,224488,Male
LSO,40,63047,Male
LVA,40,59619,Male
LBR,40,123141,Male
LBY,40,287068,Male
LTU,40,80127,Male
LUX,40,24118,Male
MDG,40,655981,Male
MWI,40,392707,Male
MYS,40,1106638,Male
MDV,40,23424,Male
MLI,40,408466,Male
MLT,40,16043,Male
MRT,40,118009,Male
MUS,40,50064,Male
MEX,40,4029738,Male
MNG,40,109951,Male
MDA,40,149505,Male
MNE,40,21204,Male
MAR,40,1111753,Male
MOZ,40,601645,Male
OMN,40,284023,Male
NAM,40,63274,Male
NPL,40,605690,Male
NLD,40,503787,Male
VUT,40,8080,Male
NZL,40,133195,Male
NIC,40,199140,Male
NER,40,397511,Male
NGA,40,4785766,Male
NOR,40,180065,Male
FSM,40,3081,Male
PAK,40,5922918,Male
PAN,40,144232,Male
PNG,40,260275,Male
PRY,40,208611,Male
PER,40,1180561,Male
PHL,40,3297341,Male
POL,40,1502714,Male
PRT,40,369490,Male
GNB,40,41751,Male
TLS,40,23326,Male
QAT,40,196921,Male
ROU,40,773368,Male
RUS,40,5127944,Male
RWA,40,292448,Male
LCA,40,6309,Male
VCT,40,3782,Male
STP,40,5514,Male
SAU,40,2293870,Male
SEN,40,334461,Male
SRB,40,310901,Male
SYC,40,3994,Male
SLE,40,189857,Male
SGP,40,245431,Male
SVK,40,235153,Male
VNM,40,3525539,Male
SVN,40,83470,Male
SOM,40,273047,Male
ZAF,40,1892772,Male
ZWE,40,339915,Male
ESP,40,2026517,Male
SSD,40,245028,Male
SDN,40,977606,Male
SUR,40,17579,Male
SWZ,40,26255,Male
SWE,40,310337,Male
CHE,40,287248,Male
SYR,40,533147,Male
TJK,40,234756,Male
THA,40,2580352,Male
TGO,40,205162,Male
TON,40,2530,Male
TTO,40,50492,Male
ARE,40,677914,Male
TUN,40,407879,Male
TUR,40,2977206,Male
TKM,40,186025,Male
UGA,40,846052,Male
UKR,40,1627017,Male
MKD,40,78860,Male
EGY,40,3061179,Male
GBR,40,2148253,Male
TZA,40,1339311,Male
USA,40,10118582,Male
BFA,40,438595,Male
URY,40,116131,Male
UZB,40,1038719,Male
VEN,40,903880,Male
WSM,40,5082,Male
YEM,40,694883,Male
ZMB,40,397443,Male
AFG,45,677226,Male
ALB,45,80264,Male
DZA,45,1214095,Male
AGO,45,520750,Male
ATG,45,3170,Male
AZE,45,296105,Male
ARG,45,1278269,Male
AUS,45,831536,Male
AUT,45,305305,Male
BHS,45,13764,Male
BHR,45,73440,Male
BGD,45,4718381,Male
ARM,45,73107,Male
BRB,45,9748,Male
BEL,45,392495,Male
BTN,45,21405,Male
BOL,45,283210,Male
BIH,45,115076,Male
BWA,45,52240,Male
BRA,45,6721639,Male
BLZ,45,10098,Male
SLB,45,15758,Male
BRN,45,16598,Male
BGR,45,270608,Male
MMR,45,1628445,Male
BDI,45,142566,Male
BLR,45,301557,Male
KHM,45,380180,Male
CMR,45,468356,Male
CAN,45,1189671,Male
CPV,45,15621,Male
CAF,45,76549,Male
LKA,45,659699,Male
TCD,45,235439,Male
CHL,45,621476,Male
CHN,45,61173349,Male
COL,45,1422231,Male
COM,45,17198,Male
COG,45,121075,Male
COD,45,1467659,Male
CRI,45,149226,Male
HRV,45,134892,Male
CUB,45,473885,Male
CYP,45,39016,Male
CZE,45,444369,Male
BEN,45,216367,Male
DNK,45,187736,Male
DOM,45,298598,Male
ECU,45,487453,Male
SLV,45,147488,Male
GNQ,45,27092,Male
ETH,45,2071480,Male
ERI,45,68077,Male
EST,45,49018,Male
FJI,45,25400,Male
FIN,45,160150,Male
FRA,45,2169139,Male
DJI,45,29285,Male
GAB,45,56534,Male
GEO,45,122568,Male
GMB,45,36521,Male
PSE,45,101465,Male
DEU,45,2607670,Male
GHA,45,706123,Male
KIR,45,2336,Male
GRC,45,397116,Male
GRD,45,3294,Male
GTM,45,338571,Male
GIN,45,165710,Male
GUY,45,22402,Male
HTI,45,227015,Male
HND,45,226369,Male
HUN,45,388418,Male
ISL,45,10715,Male
IND,45,40756605,Male
IDN,45,9169094,Male
IRN,45,2608048,Male
IRQ,45,890358,Male
IRL,45,181919,Male
ISR,45,245995,Male
ITA,45,2401070,Male
CIV,45,480837,Male
JAM,45,85311,Male
JPN,45,5088697,Male
KAZ,45,533919,Male
JOR,45,276879,Male
KEN,45,1055166,Male
PRK,45,1080861,Male
KOR,45,2186422,Male
KWT,45,289969,Male
KGZ,45,157279,Male
LAO,45,178440,Male
LBN,45,207157,Male
LSO,45,45385,Male
LVA,45,64627,Male
LBR,45,99142,Male
LBY,45,248084,Male
LTU,45,94174,Male
LUX,45,25299,Male
MDG,45,530554,Male
MWI,45,304464,Male
MYS,45,974175,Male
MDV,45,16850,Male
MLI,45,321640,Male
MLT,45,14529,Male
MRT,45,93549,Male
MUS,45,41592,Male
MEX,45,3782769,Male
MNG,45,97755,Male
MDA,45,126309,Male
MNE,45,19893,Male
MAR,45,975160,Male
MOZ,45,443976,Male
OMN,45,206492,Male
NAM,45,50791,Male
NPL,45,622553,Male
NLD,45,572540,Male
VUT,45,6625,Male
NZL,45,148703,Male
NIC,45,157274,Male
NER,45,333314,Male
NGA,45,3807418,Male
NOR,45,194631,Male
FSM,45,2672,Male
PAK,45,4905180,Male
PAN,45,133884,Male
PNG,45,217134,Male
PRY,45,163653,Male
PER,45,1047925,Male
PHL,45,2883722,Male
POL,45,1291697,Male
PRT,45,390119,Male
GNB,45,32576,Male
TLS,45,27514,Male
QAT,45,165003,Male
ROU,45,762811,Male
RUS,45,4674805,Male
RWA,45,217295,Male
LCA,45,6019,Male
VCT,45,3612,Male
STP,45,3766,Male
SAU,45,1861908,Male
SEN,45,260554,Male
SRB,45,301341,Male
SYC,45,3897,Male
SLE,45,150419,Male
SGP,45,259745,Male
SVK,45,204892,Male
VNM,45,3266831,Male
SVN,45,77291,Male
SOM,45,237055,Male
ZAF,45,1578214,Male
ZWE,45,239524,Male
ESP,45,2012530,Male
SSD,45,200529,Male
SDN,45,826525,Male
SUR,45,18554,Male
SWZ,45,21771,Male
SWE,45,331865,Male
CHE,45,299517,Male
SYR,45,405000,Male
TJK,45,200017,Male
THA,45,2680302,Male
TGO,45,161907,Male
TON,45,2351,Male
TTO,45,44587,Male
ARE,45,534173,Male
TUN,45,352258,Male
TUR,45,2661822,Male
TKM,45,155193,Male
UGA,45,662255,Male
UKR,45,1473562,Male
MKD,45,73647,Male
EGY,45,2426734,Male
GBR,45,2128343,Male
TZA,45,1063236,Male
USA,45,9969099,Male
BFA,45,334124,Male
URY,45,108977,Male
UZB,45,889583,Male
VEN,45,822050,Male
WSM,45,5122,Male
YEM,45,509275,Male
ZMB,45,297666,Male
AFG,50,529188,Male
ALB,50,88504,Male
DZA,50,1026740,Male
AGO,50,376364,Male
ATG,50,3159,Male
AZE,50,297201,Male
ARG,50,1103469,Male
AUS,50,768934,Male
AUT,50,357250,Male
BHS,50,12140,Male
BHR,50,51983,Male
BGD,50,4264730,Male
ARM,50,70401,Male
BRB,50,9394,Male
BEL,50,405226,Male
BTN,50,17901,Male
BOL,50,237469,Male
BIH,50,114211,Male
BWA,50,37552,Male
BRA,50,6170933,Male
BLZ,50,8582,Male
SLB,50,11469,Male
BRN,50,14191,Male
BGR,50,240384,Male
